year,municipality_code,municipality,gini_index
2000,314270,Montalvânia,0.623
2010,314270,Montalvânia,0.5439
1991,314280,Monte Alegre de Minas,0.615
2000,314280,Monte Alegre de Minas,0.5691
2010,314280,Monte Alegre de Minas,0.4905
1991,314290,Monte Azul,0.526
2000,314290,Monte Azul,0.5766
2010,314290,Monte Azul,0.5191
1991,314300,Monte Belo,0.4277
2000,314300,Monte Belo,0.4628
2010,314300,Monte Belo,0.4575
1991,314310,Monte Carmelo,0.5735
2000,314310,Monte Carmelo,0.521
2010,314310,Monte Carmelo,0.4979
1991,314315,Monte Formoso,NA
2000,314315,Monte Formoso,0.6477
2010,314315,Monte Formoso,0.5906
1991,314320,Monte Santo de Minas,0.5656
2000,314320,Monte Santo de Minas,0.5244
2010,314320,Monte Santo de Minas,0.4233
1991,314340,Monte Sião,0.5455
2000,314340,Monte Sião,0.5293
2010,314340,Monte Sião,0.4478
1991,314330,Montes Claros,0.6139
2000,314330,Montes Claros,0.6164
2010,314330,Montes Claros,0.5391
1991,314345,Montezuma,NA
2000,314345,Montezuma,0.6653
2010,314345,Montezuma,0.4578
1991,314350,Morada Nova de Minas,0.5561
2000,314350,Morada Nova de Minas,0.5341
2010,314350,Morada Nova de Minas,0.4569
1991,314360,Morro da Garça,0.4783
2000,314360,Morro da Garça,0.5761
2010,314360,Morro da Garça,0.4732
1991,314370,Morro do Pilar,0.506
2000,314370,Morro do Pilar,0.6003
2010,314370,Morro do Pilar,0.485
1991,314380,Munhoz,0.4998
2000,314380,Munhoz,0.5892
2010,314380,Munhoz,0.4901
1991,314390,Muriaé,0.6152
2000,314390,Muriaé,0.557
2010,314390,Muriaé,0.5167
1991,314400,Mutum,0.5388
2000,314400,Mutum,0.6212
2010,314400,Mutum,0.496
1991,314410,Muzambinho,0.5124
2000,314410,Muzambinho,0.5603
2010,314410,Muzambinho,0.4675
1991,314420,Nacip Raydan,0.5474
2000,314420,Nacip Raydan,0.5715
2010,314420,Nacip Raydan,0.6059
1991,314430,Nanuque,0.6118
2000,314430,Nanuque,0.6704
2010,314430,Nanuque,0.5149
1991,314435,Naque,NA
2000,314435,Naque,0.5386
2010,314435,Naque,0.4389
1991,314437,Natalândia,NA
2000,314437,Natalândia,0.5657
2010,314437,Natalândia,0.4083
1991,314440,Natércia,0.4656
2000,314440,Natércia,0.5984
2010,314440,Natércia,0.4043
1991,314450,Nazareno,0.4554
2000,314450,Nazareno,0.4899
2010,314450,Nazareno,0.4796
1991,314460,Nepomuceno,0.6574
2000,314460,Nepomuceno,0.5709
2010,314460,Nepomuceno,0.4488
1991,314465,Ninheira,NA
2000,314465,Ninheira,0.5008
2010,314465,Ninheira,0.5275
1991,314467,Nova Belém,NA
2000,314467,Nova Belém,0.7026
2010,314467,Nova Belém,0.5147
1991,314470,Nova Era,0.5336
2000,314470,Nova Era,0.5505
2010,314470,Nova Era,0.474
1991,314480,Nova Lima,0.5603
2000,314480,Nova Lima,0.6284
2010,314480,Nova Lima,0.6914
1991,314490,Nova Módica,0.6285
2000,314490,Nova Módica,0.5858
2010,314490,Nova Módica,0.5078
1991,314500,Nova Ponte,0.5146
2000,314500,Nova Ponte,0.6048
2010,314500,Nova Ponte,0.5315
1991,314505,Nova Porteirinha,NA
2000,314505,Nova Porteirinha,0.6204
2010,314505,Nova Porteirinha,0.4077
1991,314510,Nova Resende,0.5703
2000,314510,Nova Resende,0.5029
2010,314510,Nova Resende,0.4655
1991,314520,Nova Serrana,0.4349
2000,314520,Nova Serrana,0.6135
2010,314520,Nova Serrana,0.3606
1991,313660,Nova União,0.4832
2000,313660,Nova União,0.5952
2010,313660,Nova União,0.4223
1991,314530,Novo Cruzeiro,0.5225
2000,314530,Novo Cruzeiro,0.7495
2010,314530,Novo Cruzeiro,0.5383
1991,314535,Novo Oriente de Minas,NA
2000,314535,Novo Oriente de Minas,0.601
2010,314535,Novo Oriente de Minas,0.5621
1991,314537,Novorizonte,NA
2000,314537,Novorizonte,0.4674
2010,314537,Novorizonte,0.4386
1991,314540,Olaria,0.5594
2000,314540,Olaria,0.5572
2010,314540,Olaria,0.4222
1991,314545,Olhos-d'Água,NA
2000,314545,Olhos-d'Água,0.437
2010,314545,Olhos-d'Água,0.4617
1991,314550,Olímpio Noronha,0.6329
2000,314550,Olímpio Noronha,0.4056
2010,314550,Olímpio Noronha,0.4065
1991,314560,Oliveira,0.5636
2000,314560,Oliveira,0.5504
2010,314560,Oliveira,0.458
1991,314570,Oliveira Fortes,0.4904
2000,314570,Oliveira Fortes,0.4961
2010,314570,Oliveira Fortes,0.4416
1991,314580,Onça de Pitangui,0.4478
2000,314580,Onça de Pitangui,0.5124
2010,314580,Onça de Pitangui,0.4376
1991,314585,Oratórios,NA
2000,314585,Oratórios,0.3729
2010,314585,Oratórios,0.3952
1991,314587,Orizânia,NA
2000,314587,Orizânia,0.5381
2010,314587,Orizânia,0.5562
1991,314590,Ouro Branco,0.5346
2000,314590,Ouro Branco,0.5549
2010,314590,Ouro Branco,0.5211
1991,314600,Ouro Fino,0.5701
2000,314600,Ouro Fino,0.5369
2010,314600,Ouro Fino,0.4623
1991,314610,Ouro Preto,0.5869
2000,314610,Ouro Preto,0.5622
2010,314610,Ouro Preto,0.5109
1991,314620,Ouro Verde de Minas,0.5336
2000,314620,Ouro Verde de Minas,0.5168
2010,314620,Ouro Verde de Minas,0.5188
1991,314625,Padre Carvalho,NA
2000,314625,Padre Carvalho,0.5811
2010,314625,Padre Carvalho,0.4454
1991,314630,Padre Paraíso,0.5015
2000,314630,Padre Paraíso,0.6111
2010,314630,Padre Paraíso,0.551
1991,314655,Pai Pedro,NA
2000,314655,Pai Pedro,0.5462
2010,314655,Pai Pedro,0.4678
1991,314640,Paineiras,0.5508
2000,314640,Paineiras,0.4801
2010,314640,Paineiras,0.4626
1991,314650,Pains,0.5635
2000,314650,Pains,0.4914
2010,314650,Pains,0.4676
1991,314660,Paiva,0.4703
2000,314660,Paiva,0.432
2010,314660,Paiva,0.4476
1991,314670,Palma,0.6001
2000,314670,Palma,0.5786
2010,314670,Palma,0.5087
1991,314675,Palmópolis,NA
2000,314675,Palmópolis,0.6377
2010,314675,Palmópolis,0.4627
1991,314690,Papagaios,0.5923
2000,314690,Papagaios,0.6388
2010,314690,Papagaios,0.5014
1991,314710,Pará de Minas,0.5624
2000,314710,Pará de Minas,0.573
2010,314710,Pará de Minas,0.4348
1991,314700,Paracatu,0.5799
2000,314700,Paracatu,0.6052
2010,314700,Paracatu,0.5151
1991,314720,Paraguaçu,0.5195
2000,314720,Paraguaçu,0.5509
2010,314720,Paraguaçu,0.4196
1991,314730,Paraisópolis,0.5433
2000,314730,Paraisópolis,0.5344
2010,314730,Paraisópolis,0.4727
1991,314740,Paraopeba,0.5148
2000,314740,Paraopeba,0.5522
2010,314740,Paraopeba,0.4568
1991,314760,Passa Quatro,0.5823
2000,314760,Passa Quatro,0.5634
2010,314760,Passa Quatro,0.4928
1991,314770,Passa Tempo,0.6534
2000,314770,Passa Tempo,0.7109
2010,314770,Passa Tempo,0.4979
1991,314750,Passabém,0.5144
2000,314750,Passabém,0.564
2010,314750,Passabém,0.4183
1991,314780,Passa-Vinte,0.4623
2000,314780,Passa-Vinte,0.5383
2010,314780,Passa-Vinte,0.4592
1991,314790,Passos,0.5554
2000,314790,Passos,0.5429
2010,314790,Passos,0.4978
1991,314795,Patis,NA
2000,314795,Patis,0.5492
2010,314795,Patis,0.4725
1991,314800,Patos de Minas,0.5874
2000,314800,Patos de Minas,0.5472
2010,314800,Patos de Minas,0.5078
1991,314810,Patrocínio,0.5732
2000,314810,Patrocínio,0.5971
2010,314810,Patrocínio,0.4991
1991,314820,Patrocínio do Muriaé,0.623
2000,314820,Patrocínio do Muriaé,0.4291
2010,314820,Patrocínio do Muriaé,0.4936
1991,314830,Paula Cândido,0.5541
2000,314830,Paula Cândido,0.4621
2010,314830,Paula Cândido,0.4828
1991,314840,Paulistas,0.5472
2000,314840,Paulistas,0.6667
2010,314840,Paulistas,0.5212
1991,314850,Pavão,0.4893
2000,314850,Pavão,0.5941
2010,314850,Pavão,0.5296
1991,314860,Peçanha,0.6514
2000,314860,Peçanha,0.6102
2010,314860,Peçanha,0.5304
1991,314870,Pedra Azul,0.5764
2000,314870,Pedra Azul,0.6166
2010,314870,Pedra Azul,0.5473
1991,314875,Pedra Bonita,NA
2000,314875,Pedra Bonita,0.6535
2010,314875,Pedra Bonita,0.5082
1991,314880,Pedra do Anta,0.5606
2000,314880,Pedra do Anta,0.5552
2010,314880,Pedra do Anta,0.5486
1991,314890,Pedra do Indaiá,0.5179
2000,314890,Pedra do Indaiá,0.4237
2010,314890,Pedra do Indaiá,0.417
1991,314900,Pedra Dourada,0.4358
2000,314900,Pedra Dourada,0.4852
2010,314900,Pedra Dourada,0.5455
1991,314910,Pedralva,0.5643
2000,314910,Pedralva,0.5488
2010,314910,Pedralva,0.5591
1991,314915,Pedras de Maria da Cruz,NA
2000,314915,Pedras de Maria da Cruz,0.582
2010,314915,Pedras de Maria da Cruz,0.4679
1991,314920,Pedrinópolis,0.4393
2000,314920,Pedrinópolis,0.5904
2010,314920,Pedrinópolis,0.4861
1991,314930,Pedro Leopoldo,0.5646
2000,314930,Pedro Leopoldo,0.5684
2010,314930,Pedro Leopoldo,0.4761
1991,314940,Pedro Teixeira,0.4904
2000,314940,Pedro Teixeira,0.4638
2010,314940,Pedro Teixeira,0.4185
1991,314950,Pequeri,0.602
2000,314950,Pequeri,0.4896
2010,314950,Pequeri,0.443
1991,314960,Pequi,0.5476
2000,314960,Pequi,0.5952
2010,314960,Pequi,0.4329
1991,314970,Perdigão,0.4565
2000,314970,Perdigão,0.5061
2010,314970,Perdigão,0.3521
1991,314980,Perdizes,0.6096
2000,314980,Perdizes,0.5599
2010,314980,Perdizes,0.5539
1991,314990,Perdões,0.5192
2000,314990,Perdões,0.52
2010,314990,Perdões,0.5421
1991,314995,Periquito,NA
2000,314995,Periquito,0.4707
2010,314995,Periquito,0.4407
1991,315000,Pescador,0.5114
2000,315000,Pescador,0.5891
2010,315000,Pescador,0.5331
1991,315010,Piau,0.5505
2000,315010,Piau,0.4473
2010,315010,Piau,0.4228
1991,315015,Piedade de Caratinga,NA
